latitude,longitude,elevation,drainage_density,storm_drain_distance,rainfall_intensity,return_period,city_name,admin_ward,dem_source,land_use,soil_group,storm_drain_type,rainfall_source,flood_risk_level
-27.518255,153.034794,10.13,5.99,,29.7,25,"Brisbane, Australia",Zone V,SRTM_3arc,Commercial,D,CurbInlet,ERA5,Low
13.035751,77.605745,45.93,10.5,19.4,35.5,5,"Bengaluru, India",Borough East,Copernicus_EEA-10_v5,Industrial,D,Manhole,Blended,Low
38.836712,-77.127056,-3.0,6.39,,16.6,25,"Washington DC, USA",District 15,Copernicus_EEA-10_v5,Institutional,C,GratedInlet,IMD,Very High
13.837147,100.459041,17.35,,243.1,94.0,50,"Bangkok, Thailand",Ward H,Copernicus_EEA-10_v5,Residential,D,,LocalGauge,Very High
1.32176,103.810353,-3.0,3.26,140.4,110.1,25,"Singapore, Singapore",Sector 18,SRTM_3arc,Residential,B,CurbInlet,LocalGauge,Very High
12.937214,80.26766,5.65,4.07,105.7,56.3,50,"Chennai, India",Sector 25,SRTM_1arc,Institutional,A,GratedInlet,ERA5,High
13.215859,80.305791,9.09,7.35,84.3,59.7,25,"Chennai, India",Sector 15,Copernicus_EEA-10_v5,Roads,A,GratedInlet,Blended,Low
24.665584,46.706868,16.61,4.7,,13.8,2,"Riyadh, Saudi Arabia",Ward G,Copernicus_EEA-10_v5,Commercial,A,CurbInlet,IMD,Low
53.576426,9.892451,-3.0,6.34,156.2,44.1,5,"Hamburg, Germany",Borough Central,SRTM_3arc,Green,B,CurbInlet,ERA5,High
40.812788,-74.086715,43.72,4.47,40.8,40.8,50,"New York, USA",District 12,Copernicus_GLO-90_v2022,Green,B,GratedInlet,Blended,Low
25.178588,55.266147,89.18,6.4,109.8,14.6,50,"Dubai, UAE",Zone IX,Copernicus_GLO-90_v2022,Commercial,D,CurbInlet,ERA5,Low
13.063091,77.510252,-3.0,3.69,26.1,58.6,25,"Bengaluru, India",Sector 17,Copernicus_EEA-10_v5,Residential,B,GratedInlet,IMD,High
-36.862003,174.81384,5.52,8.39,58.8,52.8,50,"Auckland, New Zealand",Borough East,Copernicus_GLO-30_v2023,Mixed,C,Manhole,IMD,High
6.593112,3.436032,8.53,4.3,9.8,79.6,25,"Lagos, Nigeria",Sector 11,Copernicus_GLO-30_v2023,Residential,B,CurbInlet,Blended,Low
19.521967,-99.173117,29.3,7.74,83.6,38.1,2,"Mexico City, Mexico",District 12,Copernicus_GLO-30_v2023,Roads,D,Manhole,Blended,Low
25.223319,55.202678,84.53,7.66,62.7,11.1,2,"Dubai, UAE",Borough West,Copernicus_EEA-10_v5,Industrial,B,Manhole,LocalGauge,Low
6.394588,3.353792,30.67,7.31,424.1,69.0,5,"Lagos, Nigeria",Ward G,SRTM_3arc,Roads,B,,Blended,Low
55.693958,12.517207,43.53,10.13,52.9,30.5,10,"Copenhagen, Denmark",Borough Riverside,SRTM_3arc,Industrial,D,GratedInlet,ERA5,Low
55.728828,12.508908,43.79,7.12,35.0,31.0,5,"Copenhagen, Denmark",Sector 21,Copernicus_EEA-10_v5,Roads,,Manhole,ERA5,Low
21.06725,105.884743,22.69,7.02,128.4,65.5,2,"Hanoi, Vietnam",Borough Hillside,Copernicus_EEA-10_v5,Green,C,Manhole,ERA5,Low
35.741148,139.552366,24.58,9.25,26.6,37.7,10,"Tokyo, Japan",Ward J,SRTM_1arc,Roads,D,GratedInlet,IMD,Low
25.755787,-80.24166,21.92,4.57,102.3,74.2,5,"Miami, USA",District 25,Copernicus_EEA-10_v5,Residential,A,CurbInlet,,Low
41.80631,12.423265,44.51,6.29,10.6,27.9,5,"Rome, Italy",Ward B,SRTM_1arc,Commercial,B,CurbInlet,LocalGauge,Low
25.25657,55.289775,1.49,6.62,112.1,13.2,25,"Dubai, UAE",Zone I,SRTM_3arc,Commercial,B,GratedInlet,ERA5,High
-6.111608,106.807549,20.22,3.63,230.6,103.6,25,"Jakarta, Indonesia",District 18,Copernicus_GLO-30_v2023,Commercial,C,GratedInlet,ERA5,Moderate
6.925209,79.788901,-3.0,9.61,13.2,39.6,2,"Colombo, Sri Lanka",District 26,SRTM_1arc,Commercial,A,Manhole,ERA5,High
24.970388,67.105535,5.44,5.08,91.8,46.4,10,"Karachi, Pakistan",Borough Old Town,Copernicus_EEA-10_v5,Commercial,,Manhole,ERA5,High
18.507924,73.874058,71.9,7.87,81.9,48.3,50,"Pune, India",Zone X,SRTM_3arc,Industrial,,GratedInlet,ERA5,Low
25.040224,121.573341,52.61,5.38,55.0,20.7,10,"Taipei, Taiwan",Zone V,Copernicus_EEA-10_v5,Residential,A,CurbInlet,ERA5,Low
22.573148,114.048364,-1.54,4.14,313.0,29.0,2,"Shenzhen, China",Zone II,SRTM_1arc,Residential,,OpenChannel,ERA5,High
-6.24784,106.806241,14.21,3.79,78.8,86.1,10,"Jakarta, Indonesia",Sector 21,Copernicus_GLO-90_v2022,Mixed,A,GratedInlet,Blended,Moderate
49.331035,-123.069503,1.22,7.7,128.5,20.2,100,"Vancouver, Canada",Zone II,Copernicus_EEA-10_v5,Residential,C,CurbInlet,ERA5,High
38.077053,23.834931,31.66,5.29,,36.7,2,"Athens, Greece",District 1,Copernicus_GLO-30_v2023,Green,,CurbInlet,ERA5,Low
-29.843438,30.990436,72.94,2.69,244.5,44.0,10,"Durban, South Africa",Ward B,SRTM_3arc,Water,C,Manhole,,Moderate
23.822554,90.452783,45.31,,116.6,92.5,50,"Dhaka, Bangladesh",District 28,SRTM_3arc,Residential,B,Manhole,LocalGauge,Moderate
3.032328,101.657289,56.42,3.1,114.1,81.5,5,"Kuala Lumpur, Malaysia",Sector 24,SRTM_1arc,Green,C,Manhole,ERA5,Moderate
1.397125,103.838353,17.06,11.74,247.3,56.3,10,"Singapore, Singapore",Ward B,SRTM_1arc,Roads,A,OpenChannel,Blended,Low
41.356949,2.331447,16.76,8.36,44.5,39.9,5,"Barcelona, Spain",Borough Central,SRTM_3arc,Commercial,C,CurbInlet,LocalGauge,Low
55.696285,12.628094,15.92,7.16,294.9,26.8,10,"Copenhagen, Denmark",Ward F,SRTM_1arc,Roads,A,OpenChannel,IMD,Low
53.597784,10.033657,72.68,8.88,236.2,23.6,2,"Hamburg, Germany",Borough North,Copernicus_GLO-30_v2023,Informal,B,Manhole,ERA5,Low
38.790622,-77.029956,7.4,10.07,,33.9,5,"Washington DC, USA",Zone VIII,SRTM_3arc,Industrial,A,CurbInlet,IMD,High
28.581175,77.222002,79.44,9.98,367.1,30.2,5,"Delhi, India",District 18,SRTM_1arc,Commercial,A,OpenChannel,Blended,Low
39.893928,-75.105524,-3.0,7.21,38.2,41.8,25,"Philadelphia, USA",Ward F,Copernicus_EEA-10_v5,Commercial,A,GratedInlet,ERA5,High
24.739964,67.098925,,7.83,248.4,75.0,100,"Karachi, Pakistan",Sector 19,SRTM_3arc,Water,B,GratedInlet,,Low
-12.019781,-77.194553,44.73,8.15,98.8,44.9,5,"Lima, Peru",District 22,SRTM_3arc,Residential,B,CurbInlet,ERA5,Low
6.578388,3.347453,2.04,5.41,218.9,54.2,2,"Lagos, Nigeria",Ward A,Copernicus_EEA-10_v5,Residential,D,OpenChannel,Blended,Very High
53.400215,9.935569,92.56,8.51,3.6,52.1,10,"Hamburg, Germany",District 1,Copernicus_GLO-30_v2023,Industrial,A,CurbInlet,LocalGauge,Low
40.743956,-73.950251,1.67,8.06,258.1,18.0,2,"New York, USA",District 24,Copernicus_GLO-30_v2023,Residential,B,,ERA5,High
-6.178563,106.81276,10.26,7.77,267.4,75.1,10,"Jakarta, Indonesia",Sector 8,Copernicus_GLO-30_v2023,Roads,B,,Blended,Low
17.446934,78.484703,17.73,8.56,60.4,19.4,25,"Hyderabad, India",District 23,SRTM_3arc,Industrial,D,CurbInlet,ERA5,Low
23.088397,113.239884,,10.78,372.8,91.2,50,"Guangzhou, China",Sector 9,SRTM_1arc,Roads,,,IMD,Moderate
-1.345898,36.88653,37.98,6.81,52.6,37.0,2,"Nairobi, Kenya",Ward F,Copernicus_GLO-30_v2023,Roads,B,Manhole,ERA5,Low
23.738904,90.458215,52.8,6.27,7.7,57.7,5,"Dhaka, Bangladesh",District 19,Copernicus_GLO-30_v2023,Residential,B,OpenChannel,ERA5,Low
28.751962,77.291466,41.45,5.34,86.3,41.1,25,"Delhi, India",Zone VIII,SRTM_3arc,Residential,C,Manhole,ERA5,Low
10.817452,106.71885,48.15,7.55,107.1,64.7,5,"Ho Chi Minh City, Vietnam",Borough East,SRTM_1arc,Residential,,CurbInlet,LocalGauge,Low
10.653499,106.632828,43.3,2.42,134.0,46.1,100,"Ho Chi Minh City, Vietnam",Ward I,SRTM_3arc,Residential,C,GratedInlet,ERA5,Moderate
40.933669,28.859613,51.23,6.38,211.9,32.9,10,"Istanbul, Türkiye",Borough West,Copernicus_EEA-10_v5,Roads,B,OpenChannel,,Low
-22.885275,-43.221929,10.88,4.75,154.0,28.8,2,"Rio de Janeiro, Brazil",Borough Harbor,Copernicus_GLO-30_v2023,Informal,B,GratedInlet,ERA5,Low
19.181847,72.891275,0.41,5.92,157.1,68.6,10,"Mumbai, India",District 17,Copernicus_GLO-30_v2023,Institutional,D,GratedInlet,ERA5,Very High
1.355684,103.815568,14.62,7.77,129.9,83.6,100,"Singapore, Singapore",Ward B,SRTM_1arc,Commercial,C,GratedInlet,IMD,Moderate
13.650876,100.412787,17.35,5.57,116.2,53.6,25,"Bangkok, Thailand",Borough North,Copernicus_EEA-10_v5,Residential,B,CurbInlet,ERA5,Low
35.663038,51.416521,63.07,7.58,10.6,25.9,25,"Tehran, Iran",Sector 1,SRTM_3arc,Residential,A,CurbInlet,ERA5,Low
14.700704,120.832512,10.04,8.28,130.2,99.9,50,"Manila, Philippines",Sector 2,SRTM_1arc,Industrial,D,OpenChannel,Blended,High
39.893735,-75.246275,32.66,5.05,223.3,37.5,10,"Philadelphia, USA",Zone V,SRTM_3arc,Green,B,Manhole,LocalGauge,Low
52.310917,4.952228,,7.94,,28.6,2,"Amsterdam, Netherlands",District 15,Copernicus_GLO-30_v2023,Residential,A,GratedInlet,,Low
29.750592,-95.404389,83.31,5.83,23.8,65.9,10,"Houston, USA",District 22,Copernicus_EEA-10_v5,Roads,,Manhole,IMD,Low
38.000329,23.764904,94.05,4.32,32.0,50.8,10,"Athens, Greece",District 30,SRTM_3arc,Green,A,CurbInlet,IMD,Low
23.119836,113.24621,7.17,9.26,139.4,80.0,25,"Guangzhou, China",District 15,SRTM_3arc,Roads,B,OpenChannel,ERA5,High
35.833125,139.668805,44.73,6.35,419.5,21.0,25,"Tokyo, Japan",Sector 11,Copernicus_GLO-30_v2023,Mixed,D,,ERA5,Low
13.016503,80.272738,,2.32,56.0,85.4,50,"Chennai, India",Sector 20,Copernicus_GLO-30_v2023,Residential,,Manhole,ERA5,Very High
37.844191,23.775213,35.29,9.88,54.7,33.9,50,"Athens, Greece",Zone VII,SRTM_1arc,Industrial,D,Manhole,LocalGauge,Low
17.38072,78.458124,14.83,7.91,117.1,30.0,50,"Hyderabad, India",Ward F,Copernicus_EEA-10_v5,Commercial,B,GratedInlet,IMD,Low
23.054156,72.51075,-3.0,6.87,133.8,15.2,2,"Ahmedabad, India",Borough Delta,Copernicus_GLO-30_v2023,Residential,B,GratedInlet,ERA5,High
-23.528036,-46.55215,73.22,2.91,83.8,55.8,25,"Sao Paulo, Brazil",Sector 12,SRTM_3arc,Industrial,D,GratedInlet,ERA5,Very High
55.613494,12.52263,-3.0,6.17,48.6,28.5,2,"Copenhagen, Denmark",Borough East,Copernicus_GLO-30_v2023,Residential,,GratedInlet,LocalGauge,High
22.549886,88.443252,115.16,4.16,56.7,34.7,25,"Kolkata, India",District 19,Copernicus_GLO-90_v2022,Mixed,C,Manhole,ERA5,Low
23.146786,113.149008,7.13,,2.4,50.6,10,"Guangzhou, China",District 23,Copernicus_GLO-30_v2023,Residential,A,CurbInlet,ERA5,High
-36.865768,174.820234,-3.0,5.02,63.3,25.8,50,"Auckland, New Zealand",District 10,Copernicus_GLO-30_v2023,Green,B,OpenChannel,IMD,High
37.757627,-122.456186,101.24,5.74,67.9,32.2,5,"San Francisco, USA",District 15,SRTM_3arc,Commercial,C,GratedInlet,Blended,Low
31.198221,121.374789,9.07,4.41,20.5,26.5,10,"Shanghai, China",Zone VI,Copernicus_GLO-30_v2023,Green,B,CurbInlet,,Low
1.30593,103.844515,15.39,,88.0,77.4,10,"Singapore, Singapore",Borough Riverside,SRTM_3arc,Industrial,A,Manhole,LocalGauge,Low
14.67274,121.037917,7.58,6.33,,59.5,2,"Manila, Philippines",Sector 17,Copernicus_GLO-30_v2023,Residential,A,OpenChannel,ERA5,High
35.761448,51.256191,38.95,5.26,65.2,42.8,10,"Tehran, Iran",Ward G,SRTM_3arc,Industrial,A,Manhole,Blended,Low
-29.794193,30.906022,15.66,2.9,565.4,22.9,5,"Durban, South Africa",Sector 8,Copernicus_GLO-90_v2022,Institutional,C,,LocalGauge,Moderate
13.638863,100.510476,-3.0,3.11,223.5,43.2,10,"Bangkok, Thailand",Ward A,Copernicus_GLO-90_v2022,Residential,C,OpenChannel,ERA5,Very High
6.480796,3.357132,8.84,4.95,304.4,128.8,25,"Lagos, Nigeria",Ward H,Copernicus_EEA-10_v5,Institutional,A,Manhole,IMD,Very High
23.04878,113.282579,23.85,,198.3,85.5,25,"Guangzhou, China",Borough Riverside,SRTM_3arc,Commercial,B,OpenChannel,Blended,Moderate
22.990506,72.489141,35.58,7.28,89.9,39.3,50,"Ahmedabad, India",Zone VI,Copernicus_EEA-10_v5,Residential,C,GratedInlet,IMD,Low
25.193837,55.316052,2.08,5.17,167.5,8.6,2,"Dubai, UAE",District 30,Copernicus_GLO-30_v2023,Green,B,CurbInlet,ERA5,High
37.770684,-122.339203,-3.0,6.39,86.9,89.3,50,"San Francisco, USA",Ward G,SRTM_3arc,Residential,C,OpenChannel,ERA5,High
25.861584,-80.202591,17.46,4.65,81.2,52.1,25,"Miami, USA",Sector 3,Copernicus_GLO-30_v2023,Industrial,B,CurbInlet,IMD,Low
22.571797,114.276343,17.08,4.3,29.0,125.0,25,"Shenzhen, China",Sector 6,Copernicus_EEA-10_v5,Residential,C,OpenChannel,ERA5,Moderate
10.877165,106.56428,95.53,9.32,35.0,96.5,25,"Ho Chi Minh City, Vietnam",Zone VIII,Copernicus_GLO-30_v2023,Industrial,,CurbInlet,IMD,Moderate
41.842972,12.4455,89.21,7.46,110.8,38.1,5,"Rome, Italy",Borough Hillside,Copernicus_GLO-30_v2023,Green,,CurbInlet,ERA5,Low
1.322321,103.694293,10.5,8.82,58.6,29.0,50,"Singapore, Singapore",Zone VI,Copernicus_GLO-30_v2023,Industrial,C,CurbInlet,ERA5,Low
49.281841,-123.123581,18.62,4.4,47.1,32.2,2,"Vancouver, Canada",District 10,Copernicus_GLO-30_v2023,Mixed,D,Manhole,ERA5,Low
37.946921,23.726388,73.75,,100.3,29.1,10,"Athens, Greece",District 30,SRTM_3arc,Industrial,D,GratedInlet,LocalGauge,Low
13.071353,80.225325,5.44,7.59,325.0,87.0,25,"Chennai, India",Sector 29,Copernicus_EEA-10_v5,Residential,B,OpenChannel,ERA5,High
23.922787,90.280409,61.29,4.29,30.6,55.1,25,"Dhaka, Bangladesh",Borough Hillside,Copernicus_GLO-30_v2023,Industrial,C,CurbInlet,LocalGauge,Low
14.580639,120.962629,28.8,5.55,412.4,66.7,50,"Manila, Philippines",Ward F,Copernicus_GLO-90_v2022,Water,B,Manhole,ERA5,Low
14.608816,120.933539,2.47,8.29,52.9,41.2,5,"Manila, Philippines",Ward I,Copernicus_GLO-30_v2023,Industrial,,GratedInlet,Blended,High
22.990609,72.491048,59.67,2.78,249.7,23.7,25,"Ahmedabad, India",Ward E,SRTM_1arc,Green,C,CurbInlet,ERA5,Moderate
24.648565,46.682534,77.82,4.27,19.9,12.7,2,"Riyadh, Saudi Arabia",Ward B,Copernicus_EEA-10_v5,Roads,B,GratedInlet,ERA5,Low
-12.076966,-77.04633,121.72,3.9,48.3,70.4,5,"Lima, Peru",Borough Riverside,Copernicus_GLO-90_v2022,Green,C,CurbInlet,LocalGauge,Low
51.912746,4.50254,15.22,8.16,81.8,17.5,10,"Rotterdam, Netherlands",Zone V,Copernicus_GLO-30_v2023,Commercial,B,OpenChannel,Blended,Low
31.297324,121.566268,12.45,8.47,36.0,37.3,2,"Shanghai, China",District 14,Copernicus_GLO-30_v2023,Commercial,B,CurbInlet,ERA5,Low
29.826518,-95.388756,21.14,4.71,107.6,51.5,5,"Houston, USA",Sector 27,SRTM_1arc,Mixed,B,CurbInlet,ERA5,Low
3.280532,101.611167,43.46,,322.5,77.2,10,"Kuala Lumpur, Malaysia",District 2,Copernicus_EEA-10_v5,Roads,A,,IMD,Low
25.62422,-80.19132,9.29,10.18,78.1,49.8,5,"Miami, USA",District 5,Copernicus_EEA-10_v5,Roads,D,Manhole,IMD,Low
4.660869,-73.986775,-3.0,11.16,,71.2,25,"Bogotá, Colombia",Sector 6,Copernicus_EEA-10_v5,Commercial,A,GratedInlet,ERA5,High
41.107831,29.02289,52.08,3.27,288.8,19.9,2,"Istanbul, Türkiye",Sector 24,SRTM_1arc,Water,C,OpenChannel,ERA5,Low
3.173099,101.692072,46.26,10.44,60.3,44.6,5,"Kuala Lumpur, Malaysia",Zone IV,Copernicus_GLO-90_v2022,Industrial,B,CurbInlet,ERA5,Low
23.133669,113.406808,5.21,4.87,470.2,52.2,10,"Guangzhou, China",Sector 22,Copernicus_GLO-90_v2022,Water,C,OpenChannel,IMD,High
3.155741,101.616431,52.42,6.33,113.4,64.2,50,"Kuala Lumpur, Malaysia",Borough Old Town,Copernicus_EEA-10_v5,Commercial,,GratedInlet,IMD,Low
17.26284,78.464424,3.7,3.39,13.9,22.6,2,"Hyderabad, India",Borough South,SRTM_1arc,Residential,B,CurbInlet,ERA5,High
12.974622,80.332362,5.69,8.31,144.4,57.6,50,"Chennai, India",District 22,Copernicus_GLO-30_v2023,Commercial,D,GratedInlet,LocalGauge,High
52.395008,4.904408,16.22,5.34,293.2,25.2,10,"Amsterdam, Netherlands",Ward I,Copernicus_GLO-30_v2023,Informal,A,Manhole,ERA5,Low
22.604524,114.012061,-3.0,9.73,128.6,41.2,50,"Shenzhen, China",Ward C,SRTM_3arc,Roads,C,,,High
-6.090325,106.884313,1.69,7.16,100.7,57.9,5,"Jakarta, Indonesia",Sector 20,SRTM_1arc,Commercial,C,GratedInlet,LocalGauge,High
-11.985509,-77.206691,122.72,6.75,224.8,21.0,2,"Lima, Peru",Borough Old Town,Copernicus_EEA-10_v5,Residential,C,OpenChannel,Blended,Low
24.921004,67.019498,116.82,6.64,178.8,15.6,5,"Karachi, Pakistan",Sector 10,SRTM_3arc,Industrial,C,GratedInlet,ERA5,Low
-34.535689,-58.378269,66.46,5.11,30.3,25.7,5,"Buenos Aires, Argentina",Ward A,Copernicus_EEA-10_v5,Residential,C,GratedInlet,ERA5,Low
28.63469,77.200871,81.44,8.07,32.5,16.6,5,"Delhi, India",Sector 28,Copernicus_GLO-90_v2022,Roads,A,OpenChannel,ERA5,Low
51.958438,4.561532,10.99,,83.7,24.2,10,"Rotterdam, Netherlands",Borough Hillside,Copernicus_EEA-10_v5,Roads,B,GratedInlet,LocalGauge,Low
24.684718,46.64258,,2.27,,12.3,2,"Riyadh, Saudi Arabia",Zone VIII,Copernicus_GLO-30_v2023,Residential,,OpenChannel,ERA5,Moderate
24.684982,46.696927,45.48,4.82,387.8,14.6,2,"Riyadh, Saudi Arabia",Zone IV,SRTM_1arc,Residential,C,OpenChannel,Blended,Low
22.283314,114.260761,1.07,6.44,88.6,37.7,5,"Hong Kong, China",Sector 11,Copernicus_GLO-90_v2022,Roads,D,GratedInlet,Blended,High
52.30647,4.899011,-3.0,7.82,15.2,51.0,25,"Amsterdam, Netherlands",District 11,Copernicus_GLO-30_v2023,Residential,B,CurbInlet,IMD,High
41.394521,2.16947,-3.0,8.89,64.8,31.8,5,"Barcelona, Spain",Borough Delta,SRTM_1arc,Roads,D,OpenChannel,ERA5,Very High
-29.820669,30.857434,63.6,3.94,30.8,24.8,5,"Durban, South Africa",Ward I,Copernicus_GLO-30_v2023,Residential,,Manhole,LocalGauge,Low
51.31296,0.021673,80.87,7.45,119.2,25.7,50,"London, UK",Sector 25,Copernicus_EEA-10_v5,Commercial,A,GratedInlet,,Low
35.693289,51.41302,197.13,4.69,160.9,45.4,50,"Tehran, Iran",Ward A,Copernicus_EEA-10_v5,Institutional,C,Manhole,,Low
37.947578,23.700362,52.63,4.14,29.6,51.0,2,"Athens, Greece",Ward H,SRTM_1arc,Industrial,A,Manhole,ERA5,Low
55.577564,12.617808,44.44,3.73,275.5,26.0,2,"Copenhagen, Denmark",Ward F,SRTM_1arc,Institutional,B,OpenChannel,ERA5,Low
-29.883486,31.140795,20.7,10.75,35.5,21.0,2,"Durban, South Africa",Sector 14,SRTM_1arc,Commercial,C,GratedInlet,ERA5,Low
-34.761502,-58.472057,31.44,4.92,50.7,20.6,10,"Buenos Aires, Argentina",District 23,SRTM_1arc,Green,C,Manhole,ERA5,Low
52.31245,4.942107,18.53,,16.4,17.4,10,"Amsterdam, Netherlands",Borough South,SRTM_1arc,Residential,B,Manhole,Blended,Low
52.394605,4.833581,3.42,,113.7,32.5,5,"Amsterdam, Netherlands",Borough Central,SRTM_1arc,Roads,A,CurbInlet,IMD,High
-27.347571,152.936834,30.64,,291.4,72.7,25,"Brisbane, Australia",Zone VI,SRTM_1arc,Water,C,,LocalGauge,Low
-36.917317,174.765326,11.49,,12.2,41.8,5,"Auckland, New Zealand",Ward K,Copernicus_GLO-30_v2023,Residential,B,CurbInlet,Blended,Low
4.625226,-74.163526,121.47,8.53,76.1,49.5,5,"Bogotá, Colombia",Ward C,Copernicus_EEA-10_v5,Commercial,A,CurbInlet,Blended,Low
19.367945,-99.056559,81.66,4.59,372.4,26.9,10,"Mexico City, Mexico",Sector 20,Copernicus_GLO-30_v2023,Institutional,,CurbInlet,ERA5,Low
-29.800973,31.009431,15.65,7.47,34.2,42.0,50,"Durban, South Africa",Sector 19,Copernicus_EEA-10_v5,Residential,D,Manhole,LocalGauge,Low
13.727426,100.465606,15.9,4.24,71.6,73.5,50,"Bangkok, Thailand",District 5,Copernicus_GLO-30_v2023,Residential,B,GratedInlet,Blended,Low
37.835309,-122.274335,32.23,3.78,152.6,42.2,5,"San Francisco, USA",Ward E,Copernicus_EEA-10_v5,Residential,B,,ERA5,Low
22.540064,114.110958,13.4,6.23,233.5,78.4,50,"Shenzhen, China",Ward E,SRTM_1arc,Green,,GratedInlet,ERA5,Low
-12.118258,-76.909295,5.35,10.9,379.7,25.5,10,"Lima, Peru",Borough Old Town,SRTM_1arc,Roads,A,OpenChannel,ERA5,High
23.735428,90.439376,72.68,,342.1,102.5,50,"Dhaka, Bangladesh",Sector 4,SRTM_3arc,Green,B,OpenChannel,,Moderate
28.449792,77.233059,-3.0,6.49,0.2,34.5,2,"Delhi, India",Sector 6,Copernicus_EEA-10_v5,Green,A,CurbInlet,ERA5,High
48.891295,2.295446,39.82,11.38,129.2,20.4,10,"Paris, France",Ward C,SRTM_3arc,Roads,A,OpenChannel,ERA5,Low
23.146377,113.298146,12.03,5.21,0.7,50.3,2,"Guangzhou, China",Sector 28,SRTM_3arc,Roads,C,GratedInlet,ERA5,Low
41.09198,28.858191,3.28,7.21,,19.0,10,"Istanbul, Türkiye",Borough Old Town,SRTM_3arc,Commercial,,OpenChannel,,High
52.288419,4.855197,12.04,9.42,190.2,22.3,5,"Amsterdam, Netherlands",Sector 2,SRTM_1arc,Roads,B,,ERA5,Low
22.412053,114.128927,8.77,11.13,113.2,128.9,50,"Shenzhen, China",District 10,Copernicus_GLO-30_v2023,Roads,B,Manhole,,Very High
1.43764,103.676573,9.87,8.91,46.0,33.0,10,"Singapore, Singapore",District 10,SRTM_1arc,Residential,B,CurbInlet,IMD,Low
53.691831,9.908086,128.84,4.12,,29.2,5,"Hamburg, Germany",Zone I,Copernicus_GLO-90_v2022,Water,C,OpenChannel,Blended,Low
25.143248,121.514926,30.49,,34.5,15.2,2,"Taipei, Taiwan",Zone IX,Copernicus_GLO-30_v2023,Roads,C,Manhole,ERA5,Low
22.511057,114.075417,5.92,8.38,84.6,46.0,2,"Shenzhen, China",Sector 24,SRTM_3arc,Industrial,,OpenChannel,IMD,High
25.295852,51.608392,101.37,5.5,3.4,6.0,10,"Doha, Qatar",Ward A,SRTM_1arc,Residential,C,OpenChannel,ERA5,Low
41.952932,12.430834,86.12,,36.0,23.1,10,"Rome, Italy",Sector 30,SRTM_1arc,Residential,A,CurbInlet,ERA5,Low
-34.63483,-58.257342,13.87,6.03,61.8,33.6,5,"Buenos Aires, Argentina",District 20,Copernicus_GLO-30_v2023,Roads,C,Manhole,IMD,Low
41.014815,28.879246,100.96,6.16,45.6,68.9,10,"Istanbul, Türkiye",Sector 21,SRTM_1arc,Commercial,A,Manhole,,Low
12.821584,77.658558,26.42,6.35,165.2,43.2,25,"Bengaluru, India",District 26,Copernicus_EEA-10_v5,Residential,C,OpenChannel,Blended,Low
-27.492507,152.960777,52.73,2.93,91.3,41.9,5,"Brisbane, Australia",Zone IV,Copernicus_EEA-10_v5,Green,C,CurbInlet,ERA5,Very High
31.235145,121.444393,12.0,8.32,,43.7,2,"Shanghai, China",District 30,Copernicus_GLO-30_v2023,Residential,C,CurbInlet,Blended,Low
7.006232,79.899184,-2.21,7.45,106.2,40.8,10,"Colombo, Sri Lanka",District 26,Copernicus_GLO-30_v2023,Green,A,CurbInlet,ERA5,High
22.599995,88.379854,109.25,5.61,83.0,41.9,10,"Kolkata, India",Borough Delta,Copernicus_EEA-10_v5,Industrial,D,Manhole,ERA5,Low
51.88751,4.499353,,5.75,,25.1,5,"Rotterdam, Netherlands",Borough Riverside,SRTM_1arc,Industrial,C,GratedInlet,ERA5,Low
-33.857148,18.30334,144.86,6.06,275.5,32.9,2,"Cape Town, South Africa",Borough Harbor,Copernicus_EEA-10_v5,Institutional,,GratedInlet,LocalGauge,Low
38.957521,-77.085592,36.85,4.23,161.2,55.6,5,"Washington DC, USA",Borough Old Town,SRTM_3arc,Green,,Manhole,ERA5,Low
41.782952,12.41866,11.53,4.71,96.6,32.5,25,"Rome, Italy",Ward G,SRTM_3arc,Roads,A,Manhole,IMD,Low
5.657619,-0.143676,18.12,6.56,41.0,45.3,5,"Accra, Ghana",Borough Old Town,Copernicus_GLO-90_v2022,Residential,C,CurbInlet,ERA5,Low
-34.007348,18.471165,4.43,7.74,105.2,31.3,10,"Cape Town, South Africa",Zone VII,Copernicus_GLO-30_v2023,Commercial,C,OpenChannel,ERA5,High
22.583007,114.082181,18.3,5.66,5.9,89.5,10,"Shenzhen, China",District 3,SRTM_1arc,Residential,C,Manhole,Blended,Moderate
13.070055,80.25717,,,232.7,49.0,5,"Chennai, India",Borough Old Town,SRTM_3arc,Roads,D,Manhole,ERA5,Low
25.86395,-80.226215,-2.17,2.53,238.6,47.3,25,"Miami, USA",Borough Delta,Copernicus_GLO-30_v2023,Green,C,Manhole,Blended,High
6.484093,3.40679,6.27,,14.7,41.2,5,"Lagos, Nigeria",Borough Central,Copernicus_EEA-10_v5,Industrial,B,Manhole,,High
41.304475,2.080163,3.06,5.0,53.8,13.1,2,"Barcelona, Spain",District 26,SRTM_1arc,Residential,D,GratedInlet,Blended,Very High
51.972476,4.515549,29.84,7.51,44.3,59.0,10,"Rotterdam, Netherlands",Sector 14,Copernicus_GLO-30_v2023,Roads,B,CurbInlet,ERA5,Low
49.344737,-123.154961,0.02,5.05,6.7,20.6,2,"Vancouver, Canada",Sector 27,SRTM_1arc,Residential,C,CurbInlet,ERA5,High
